,week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches
789,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
790,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
791,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,13,GB,CHI,"[GB , CHI]"
792,1,2018090912,GB,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-9,GB,CHI,"[GB , CHI]"
793,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,GB,CHI,"[GB , CHI]"
794,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,IN,0,GB,CHI,"[GB , CHI]"
795,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 3 TE, 1 WR",6.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,7,GB,CHI,"[GB , CHI]"
796,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,3,GB,CHI,"[GB , CHI]"
797,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,1,GB,CHI,"[GB , CHI]"
798,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
799,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,C,9,GB,CHI,"[GB , CHI]"
800,1,2018090912,CHI,play_type_pass,I_FORM,"2 RB, 2 TE, 1 WR",8.0,4.0,"3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,C,6,GB,CHI,"[GB , CHI]"
801,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,1,GB,CHI,"[GB , CHI]"
802,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"1 DL, 3 LB, 7 DB",SCRAMBLE,I,0,GB,CHI,"[GB , CHI]"
803,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,8,GB,CHI,"[GB , CHI]"
804,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,1,GB,CHI,"[GB , CHI]"
805,1,2018090912,GB,play_type_pass,PISTOL,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,13,GB,CHI,"[GB , CHI]"
806,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,9,GB,CHI,"[GB , CHI]"
807,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,2,GB,CHI,"[GB , CHI]"
808,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
809,1,2018090912,GB,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
810,1,2018090912,CHI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,-1,GB,CHI,"[GB , CHI]"
811,1,2018090912,CHI,play_type_pass,I_FORM,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",SCRAMBLE,I,0,GB,CHI,"[GB , CHI]"
812,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
813,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,15,GB,CHI,"[GB , CHI]"
814,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,GB,CHI,"[GB , CHI]"
815,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,1,GB,CHI,"[GB , CHI]"
816,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,GB,CHI,"[GB , CHI]"
817,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,8,GB,CHI,"[GB , CHI]"
818,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,39,GB,CHI,"[GB , CHI]"
819,1,2018090912,CHI,play_type_pass,I_FORM,"2 RB, 2 TE, 1 WR",8.0,3.0,"3 DL, 4 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,0,GB,CHI,"[GB , CHI]"
820,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,GB,CHI,"[GB , CHI]"
821,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,51,GB,CHI,"[GB , CHI]"
822,1,2018090912,GB,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,2.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,6,GB,CHI,"[GB , CHI]"
823,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,6,GB,CHI,"[GB , CHI]"
824,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,GB,CHI,"[GB , CHI]"
825,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,7,GB,CHI,"[GB , CHI]"
826,1,2018090912,CHI,play_type_sack,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,5.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,S,0,GB,CHI,"[GB , CHI]"
827,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"1 DL, 3 LB, 7 DB",SCRAMBLE_ROLLOUT_RIGHT,C,11,GB,CHI,"[GB , CHI]"
828,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,GB,CHI,"[GB , CHI]"
829,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
830,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
831,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 2 LB, 6 DB",SCRAMBLE,C,75,GB,CHI,"[GB , CHI]"
832,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,C,6,GB,CHI,"[GB , CHI]"
833,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
834,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
835,1,2018090912,CHI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",3.0,3.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,C,12,GB,CHI,"[GB , CHI]"
836,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
837,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
838,1,2018090912,CHI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",3.0,4.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
839,1,2018090912,CHI,play_type_sack,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,3.0,"1 DL, 3 LB, 7 DB",SCRAMBLE_ROLLOUT_RIGHT,S,-7,GB,CHI,"[GB , CHI]"
840,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 3 TE, 1 WR",8.0,6.0,"5 DL, 2 LB, 4 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
841,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,IN,0,DET,NYJ,"[DET , NYJ]"
842,1,2018091000,NYJ,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
843,1,2018091000,NYJ,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,12,DET,NYJ,"[DET , NYJ]"
844,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,C,7,DET,NYJ,"[DET , NYJ]"
845,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
846,1,2018091000,NYJ,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",3.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,S,-8,DET,NYJ,"[DET , NYJ]"
847,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
848,1,2018091000,NYJ,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,2.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,15,DET,NYJ,"[DET , NYJ]"
849,1,2018091000,NYJ,play_type_pass,EMPTY,"1 RB, 3 TE, 1 WR",6.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,3,DET,NYJ,"[DET , NYJ]"
850,1,2018091000,NYJ,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,C,8,DET,NYJ,"[DET , NYJ]"
851,1,2018091000,DET,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
852,1,2018091000,DET,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
853,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,IN,0,DET,NYJ,"[DET , NYJ]"
854,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,DET,NYJ,"[DET , NYJ]"
855,1,2018091000,NYJ,play_type_sack,EMPTY,"1 RB, 3 TE, 1 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,S,-10,DET,NYJ,"[DET , NYJ]"
856,1,2018091000,DET,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,25,DET,NYJ,"[DET , NYJ]"
857,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,DET,NYJ,"[DET , NYJ]"
858,1,2018091000,DET,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,9,DET,NYJ,"[DET , NYJ]"
859,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,IN,0,DET,NYJ,"[DET , NYJ]"
860,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,5,DET,NYJ,"[DET , NYJ]"
861,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,3.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,1,DET,NYJ,"[DET , NYJ]"
862,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,4,DET,NYJ,"[DET , NYJ]"
863,1,2018091000,NYJ,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
864,1,2018091000,NYJ,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,11,DET,NYJ,"[DET , NYJ]"
865,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,C,5,DET,NYJ,"[DET , NYJ]"
866,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,DET,NYJ,"[DET , NYJ]"
867,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,DET,NYJ,"[DET , NYJ]"
868,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
869,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,DET,NYJ,"[DET , NYJ]"
870,1,2018091000,NYJ,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,41,DET,NYJ,"[DET , NYJ]"
871,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,DET,NYJ,"[DET , NYJ]"
872,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,DET,NYJ,"[DET , NYJ]"
873,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,16,DET,NYJ,"[DET , NYJ]"
874,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,DET,NYJ,"[DET , NYJ]"
875,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,3,DET,NYJ,"[DET , NYJ]"
876,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,DET,NYJ,"[DET , NYJ]"
877,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
878,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,26,DET,NYJ,"[DET , NYJ]"
879,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,4,DET,NYJ,"[DET , NYJ]"
880,1,2018091000,DET,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,7.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,26,DET,NYJ,"[DET , NYJ]"
881,1,2018091000,DET,play_type_pass,EMPTY,"2 RB, 1 TE, 2 WR",6.0,7.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,24,DET,NYJ,"[DET , NYJ]"
882,1,2018091000,NYJ,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,DET,NYJ,"[DET , NYJ]"
883,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,20,DET,NYJ,"[DET , NYJ]"
884,1,2018091000,NYJ,play_type_pass,SHOTGUN,"1 RB, 3 TE, 1 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,21,DET,NYJ,"[DET , NYJ]"
885,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,IN,0,DET,NYJ,"[DET , NYJ]"
886,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,DET,NYJ,"[DET , NYJ]"
887,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",7.0,6.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
888,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
889,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,IN,0,DET,NYJ,"[DET , NYJ]"
890,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,3.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,I,0,DET,NYJ,"[DET , NYJ]"
891,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,DET,NYJ,"[DET , NYJ]"
892,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,28,DET,NYJ,"[DET , NYJ]"
893,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,2,DET,NYJ,"[DET , NYJ]"
894,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,1,DET,NYJ,"[DET , NYJ]"
895,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",7.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
896,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,DET,NYJ,"[DET , NYJ]"
897,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,8,DET,NYJ,"[DET , NYJ]"
898,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,13,DET,NYJ,"[DET , NYJ]"
899,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,6,DET,NYJ,"[DET , NYJ]"
900,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,2,DET,NYJ,"[DET , NYJ]"
901,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,17,DET,NYJ,"[DET , NYJ]"
902,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,6,DET,NYJ,"[DET , NYJ]"
903,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
904,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,4,DET,NYJ,"[DET , NYJ]"
905,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,DET,NYJ,"[DET , NYJ]"
906,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
907,1,2018091000,DET,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
908,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
909,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,DET,NYJ,"[DET , NYJ]"
910,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,9,DET,NYJ,"[DET , NYJ]"
911,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
912,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,DET,NYJ,"[DET , NYJ]"
913,1,2018091000,DET,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,IN,0,DET,NYJ,"[DET , NYJ]"
914,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,6,DET,NYJ,"[DET , NYJ]"
915,1,2018091000,NYJ,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_LEFT,C,17,DET,NYJ,"[DET , NYJ]"
916,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,45,OAK,LA,"[OAK , LA]"
917,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,2,OAK,LA,"[OAK , LA]"
918,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
919,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,-1,OAK,LA,"[OAK , LA]"
